CUSTOMER_ID,TOTAL_SPEND,PRE_CRISIS_ORDERS,CRISIS_ORDERS,PRE_CRISIS_RATING,CRISIS_RATING,ORDER_DROP,RATING_DROP
CUST170503,873.32,2,0,4.8000000,,2,4.8000000
CUST119897,852.10,2,0,4.8000000,,2,4.8000000
CUST073824,812.89,2,0,4.8000000,,2,4.8000000
CUST001544,913.07,2,0,4.8000000,,2,4.8000000
CUST141296,955.44,2,0,4.8000000,,2,4.8000000
CUST144824,1020.03,2,0,4.8000000,,2,4.8000000
CUST159121,848.11,2,0,4.8000000,,2,4.8000000
CUST091178,839.63,2,0,4.8000000,,2,4.8000000
CUST046526,929.62,2,0,4.8000000,,2,4.8000000
CUST187005,808.54,2,0,4.8000000,,2,4.8000000
CUST133491,897.55,2,0,4.8000000,,2,4.8000000
CUST107444,1052.14,2,0,4.8000000,,2,4.8000000
CUST118582,1140.45,3,1,4.8000000,,2,4.8000000
CUST157304,1021.45,3,1,4.8000000,,2,4.8000000
CUST052258,874.56,2,0,4.8000000,,2,4.8000000
CUST175371,864.60,2,0,4.8000000,,2,4.8000000
CUST083921,916.25,2,0,4.8000000,,2,4.8000000
CUST111612,843.08,2,0,4.8000000,,2,4.8000000
CUST006064,857.52,2,0,4.8000000,,2,4.8000000
CUST050536,959.44,2,0,4.8000000,,2,4.8000000
CUST088426,842.12,2,0,4.8000000,,2,4.8000000
CUST039013,1375.86,2,0,4.8000000,,2,4.8000000
CUST058540,1004.56,2,0,4.8000000,,2,4.8000000
CUST187168,1060.67,2,0,4.8000000,,2,4.8000000
CUST091338,898.75,2,0,4.8000000,,2,4.8000000
CUST016416,977.76,2,0,4.8000000,,2,4.8000000
CUST049024,866.47,2,0,4.8000000,,2,4.8000000
CUST049745,813.59,2,0,4.8000000,,2,4.8000000
CUST062878,851.64,2,0,4.8000000,,2,4.8000000
CUST183630,903.23,2,0,4.8000000,,2,4.8000000
CUST116351,872.88,2,0,4.8000000,,2,4.8000000
CUST053777,838.55,2,0,4.8000000,,2,4.8000000
CUST110082,900.65,2,0,4.8000000,,2,4.8000000
CUST048548,864.78,2,0,4.8000000,,2,4.8000000
CUST057912,846.66,2,0,4.8000000,,2,4.8000000
CUST196649,828.65,2,0,4.8000000,,2,4.8000000
CUST150670,1202.84,2,0,4.8000000,,2,4.8000000
CUST159096,828.71,2,0,4.8000000,,2,4.8000000
CUST048203,894.21,2,0,4.8000000,,2,4.8000000
CUST052154,905.05,2,0,4.8000000,,2,4.8000000
CUST198591,830.57,2,0,4.8000000,,2,4.8000000
CUST112995,1071.42,2,0,4.8000000,,2,4.8000000
CUST097491,897.03,2,0,4.8000000,,2,4.8000000
CUST100357,844.85,2,0,4.8000000,,2,4.8000000
CUST018876,814.27,2,0,4.8000000,,2,4.8000000
CUST081738,895.21,2,0,4.8000000,,2,4.8000000
CUST100969,921.34,2,0,4.8000000,,2,4.8000000
CUST094299,834.70,2,0,4.8000000,,2,4.8000000
CUST086295,1060.11,2,0,4.8000000,,2,4.8000000
CUST084052,881.10,2,0,4.8000000,,2,4.8000000
CUST029039,889.91,2,0,4.8000000,,2,4.8000000
CUST174972,896.89,2,0,4.8000000,,2,4.8000000
CUST065737,872.99,2,0,4.8000000,,2,4.8000000
CUST041558,933.28,2,0,4.8000000,,2,4.8000000
CUST050666,1008.28,2,0,4.8000000,,2,4.8000000
CUST011037,1064.03,2,0,4.8000000,,2,4.8000000
CUST070405,956.37,2,0,4.8000000,,2,4.8000000
CUST099522,1007.77,2,0,4.8000000,,2,4.8000000
CUST035801,884.93,2,0,4.8000000,,2,4.8000000
CUST072676,841.21,2,0,4.8000000,,2,4.8000000
CUST156312,824.95,2,0,4.8000000,,2,4.8000000
CUST066053,836.70,2,0,4.8000000,,2,4.8000000
CUST044428,876.83,2,0,4.8000000,,2,4.8000000
CUST099124,920.34,2,0,4.8000000,,2,4.8000000
CUST070755,822.88,2,0,4.8000000,,2,4.8000000
CUST147539,827.83,2,0,4.8000000,,2,4.8000000
CUST073719,864.02,2,0,4.8000000,,2,4.8000000
CUST172580,989.39,2,0,4.8000000,,2,4.8000000
CUST131605,855.85,2,0,4.8000000,,2,4.8000000
CUST066490,911.51,2,0,4.8000000,,2,4.8000000
CUST090691,967.70,2,0,4.8000000,,2,4.8000000
CUST177768,1006.22,2,0,4.8000000,,2,4.8000000
CUST183780,896.44,2,0,4.8000000,,2,4.8000000
CUST173239,833.84,2,0,4.8000000,,2,4.8000000
CUST189123,841.30,2,0,4.8000000,,2,4.8000000
CUST139756,914.78,2,0,4.8000000,,2,4.8000000
CUST150427,1006.24,2,0,4.8000000,,2,4.8000000
CUST190976,827.84,2,0,4.8000000,,2,4.8000000
CUST159918,883.76,2,0,4.8000000,,2,4.8000000
CUST004553,1102.62,2,0,4.8000000,,2,4.8000000
CUST163999,1031.44,2,0,4.8000000,,2,4.8000000
CUST057781,1047.11,2,0,4.8000000,,2,4.8000000
CUST072781,813.09,2,0,4.8000000,,2,4.8000000
CUST030193,880.20,2,0,4.8000000,,2,4.8000000
CUST027509,855.75,2,0,4.8000000,,2,4.8000000
CUST068672,866.36,2,0,4.8000000,,2,4.8000000
CUST021996,1301.18,2,0,4.8000000,,2,4.8000000
CUST152576,1008.09,2,0,4.8000000,,2,4.8000000
CUST002683,971.71,2,0,4.8000000,,2,4.8000000
CUST182930,852.04,2,0,4.8000000,,2,4.8000000
CUST163471,922.49,2,0,4.8000000,,2,4.8000000
CUST174660,840.38,2,0,4.8000000,,2,4.8000000
CUST134453,1138.06,2,0,4.8000000,,2,4.8000000
CUST185156,1336.34,3,1,4.7666667,,2,4.7666667
CUST078369,858.64,2,0,4.7500000,,2,4.7500000
CUST096858,882.14,2,0,4.7500000,,2,4.7500000
CUST014351,1115.12,2,0,4.7500000,,2,4.7500000
CUST160296,815.10,2,0,4.7500000,,2,4.7500000
CUST078686,847.05,2,0,4.7500000,,2,4.7500000
CUST060963,855.24,2,0,4.7500000,,2,4.7500000
CUST178733,872.77,2,0,4.7500000,,2,4.7500000
CUST132419,919.00,2,0,4.7500000,,2,4.7500000
CUST059982,841.88,2,0,4.7500000,,2,4.7500000
CUST167946,994.77,2,0,4.7500000,,2,4.7500000
CUST080364,1074.83,3,1,4.7500000,,2,4.7500000
CUST013067,1058.25,2,0,4.7500000,,2,4.7500000
CUST172507,1303.86,2,0,4.7500000,,2,4.7500000
CUST026671,1252.17,2,0,4.7500000,,2,4.7500000
CUST059888,929.32,2,0,4.7500000,,2,4.7500000
CUST075665,1074.10,2,0,4.7500000,,2,4.7500000
CUST047733,936.28,2,0,4.7500000,,2,4.7500000
CUST046708,1025.30,2,0,4.7500000,,2,4.7500000
CUST160590,840.82,2,0,4.7500000,,2,4.7500000
CUST040254,820.77,2,0,4.7500000,,2,4.7500000
CUST082082,903.20,2,0,4.7500000,,2,4.7500000
CUST177870,913.19,2,0,4.7500000,,2,4.7500000
CUST015537,923.89,2,0,4.7500000,,2,4.7500000
CUST153255,1386.11,2,0,4.7500000,,2,4.7500000
CUST131522,864.27,2,0,4.7000000,,2,4.7000000
CUST136192,829.67,2,0,4.7000000,,2,4.7000000
CUST145464,1008.12,2,0,4.7000000,,2,4.7000000
CUST100531,827.27,2,0,4.7000000,,2,4.7000000
CUST087684,846.46,2,0,4.7000000,,2,4.7000000
CUST177262,899.25,2,0,4.7000000,,2,4.7000000
CUST107816,807.73,2,0,4.7000000,,2,4.7000000
CUST158629,923.06,2,0,4.7000000,,2,4.7000000
CUST019102,843.67,2,0,4.7000000,,2,4.7000000
CUST053487,994.78,2,0,4.7000000,,2,4.7000000
CUST113426,1263.92,2,0,4.7000000,,2,4.7000000
CUST092859,1021.38,2,0,4.7000000,,2,4.7000000
CUST177860,865.28,2,0,4.7000000,,2,4.7000000
CUST016007,856.39,2,0,4.7000000,,2,4.7000000
CUST179777,891.98,2,0,4.7000000,,2,4.7000000
CUST082503,834.20,2,0,4.7000000,,2,4.7000000
CUST160390,934.23,2,0,4.7000000,,2,4.7000000
CUST153867,820.87,2,0,4.7000000,,2,4.7000000
CUST198851,884.52,2,0,4.7000000,,2,4.7000000
CUST015743,1079.93,2,0,4.7000000,,2,4.7000000
CUST017360,1142.27,2,0,4.7000000,,2,4.7000000
CUST144724,1366.15,2,0,4.7000000,,2,4.7000000
CUST165246,828.29,2,0,4.7000000,,2,4.7000000
CUST095175,1120.64,2,0,4.7000000,,2,4.7000000
CUST131576,838.77,2,0,4.7000000,,2,4.7000000
CUST087174,955.33,2,0,4.7000000,,2,4.7000000
CUST035297,811.01,2,0,4.7000000,,2,4.7000000
CUST087867,835.21,2,0,4.7000000,,2,4.7000000
CUST124416,871.82,2,0,4.7000000,,2,4.7000000
CUST019986,917.31,2,0,4.7000000,,2,4.7000000
CUST095122,854.77,2,0,4.7000000,,2,4.7000000
CUST129307,986.84,2,0,4.7000000,,2,4.7000000
CUST092398,909.39,2,0,4.7000000,,2,4.7000000
CUST157902,1366.36,2,0,4.7000000,,2,4.7000000
CUST158284,1118.72,2,0,4.7000000,,2,4.7000000
CUST161601,894.95,2,0,4.7000000,,2,4.7000000
CUST140771,832.61,2,0,4.7000000,,2,4.7000000
CUST099659,825.82,2,0,4.7000000,,2,4.7000000
CUST110448,1112.83,2,0,4.7000000,,2,4.7000000
CUST152729,942.63,2,0,4.7000000,,2,4.7000000
CUST110634,873.03,2,0,4.7000000,,2,4.7000000
CUST166647,854.21,2,0,4.7000000,,2,4.7000000
CUST173359,867.09,2,0,4.7000000,,2,4.7000000
CUST191674,1056.82,2,0,4.7000000,,2,4.7000000
CUST095789,970.38,2,0,4.7000000,,2,4.7000000
CUST075641,1103.16,2,0,4.7000000,,2,4.7000000
CUST191810,1263.85,2,0,4.7000000,,2,4.7000000
CUST108828,868.30,2,0,4.7000000,,2,4.7000000
CUST004859,825.72,2,0,4.7000000,,2,4.7000000
CUST152750,1003.69,2,0,4.7000000,,2,4.7000000
CUST187259,874.98,2,0,4.7000000,,2,4.7000000
CUST106100,869.14,2,0,4.7000000,,2,4.7000000
CUST179222,866.24,2,0,4.7000000,,2,4.7000000
CUST108744,809.97,2,0,4.7000000,,2,4.7000000
CUST116758,870.24,2,0,4.7000000,,2,4.7000000
CUST004340,835.92,2,0,4.7000000,,2,4.7000000
CUST001843,839.56,2,0,4.7000000,,2,4.7000000
CUST148093,807.64,2,0,4.7000000,,2,4.7000000
CUST010178,1016.39,2,0,4.7000000,,2,4.7000000
CUST092377,923.43,2,0,4.7000000,,2,4.7000000
CUST100360,1114.52,2,0,4.7000000,,2,4.7000000
CUST191329,1170.70,2,0,4.7000000,,2,4.7000000
CUST079857,868.96,2,0,4.7000000,,2,4.7000000
CUST107302,855.19,2,0,4.7000000,,2,4.7000000
CUST108119,816.20,2,0,4.7000000,,2,4.7000000
CUST068929,825.65,2,0,4.7000000,,2,4.7000000
CUST099685,881.57,2,0,4.7000000,,2,4.7000000
CUST190506,886.89,2,0,4.7000000,,2,4.7000000
CUST085355,1062.04,2,0,4.7000000,,2,4.7000000
CUST190452,946.72,2,0,4.7000000,,2,4.7000000
CUST097941,849.64,2,0,4.7000000,,2,4.7000000
CUST195976,1330.46,2,0,4.7000000,,2,4.7000000
CUST074228,819.51,2,0,4.7000000,,2,4.7000000
CUST018152,820.83,2,0,4.7000000,,2,4.7000000
CUST078282,915.32,2,0,4.7000000,,2,4.7000000
CUST165469,854.27,2,0,4.7000000,,2,4.7000000
CUST055977,848.49,2,0,4.7000000,,2,4.7000000
CUST077912,1228.47,2,0,4.7000000,,2,4.7000000
CUST099564,1023.93,2,0,4.7000000,,2,4.7000000
CUST180707,924.48,2,0,4.7000000,,2,4.7000000
CUST032265,915.45,2,0,4.7000000,,2,4.7000000
CUST011639,815.41,2,0,4.7000000,,2,4.7000000
CUST011738,850.71,2,0,4.7000000,,2,4.7000000
CUST065354,953.54,2,0,4.7000000,,2,4.7000000
CUST097903,915.84,2,0,4.7000000,,2,4.7000000
CUST009375,812.13,2,0,4.7000000,,2,4.7000000
CUST137692,1077.81,2,0,4.7000000,,2,4.7000000
CUST027558,1086.94,2,0,4.7000000,,2,4.7000000
CUST091164,831.41,2,0,4.7000000,,2,4.7000000
CUST197430,1126.56,2,0,4.7000000,,2,4.7000000
CUST177616,841.10,2,0,4.7000000,,2,4.7000000
CUST106797,912.22,2,0,4.7000000,,2,4.7000000
CUST168129,857.88,2,0,4.7000000,,2,4.7000000
CUST077099,1151.29,2,0,4.7000000,,2,4.7000000
CUST157229,983.79,2,0,4.7000000,,2,4.7000000
CUST088736,979.53,2,0,4.7000000,,2,4.7000000
CUST173708,983.76,2,0,4.7000000,,2,4.7000000
CUST138289,989.94,2,0,4.7000000,,2,4.7000000
CUST031357,862.22,2,0,4.7000000,,2,4.7000000
CUST187447,834.22,2,0,4.7000000,,2,4.7000000
CUST119379,1181.73,2,0,4.7000000,,2,4.7000000
CUST062975,916.24,2,0,4.7000000,,2,4.7000000
CUST141479,844.72,2,0,4.7000000,,2,4.7000000
CUST043284,878.90,2,0,4.7000000,,2,4.7000000
CUST186540,936.54,2,0,4.7000000,,2,4.7000000
CUST061612,812.21,2,0,4.7000000,,2,4.7000000
CUST069294,1231.32,2,0,4.7000000,,2,4.7000000
CUST116737,1314.11,2,0,4.7000000,,2,4.7000000
CUST091832,947.83,2,0,4.7000000,,2,4.7000000
CUST123543,946.51,2,0,4.7000000,,2,4.7000000
CUST166517,1009.71,2,0,4.7000000,,2,4.7000000
CUST190892,947.21,2,0,4.7000000,,2,4.7000000
CUST001029,901.34,2,0,4.7000000,,2,4.7000000
CUST030257,917.12,2,0,4.7000000,,2,4.7000000
CUST075477,857.27,2,0,4.7000000,,2,4.7000000
CUST138308,925.43,2,0,4.7000000,,2,4.7000000
CUST018345,834.71,2,0,4.7000000,,2,4.7000000
CUST020700,952.63,2,0,4.7000000,,2,4.7000000
CUST110508,810.04,2,0,4.7000000,,2,4.7000000
CUST070725,990.68,2,0,4.6500000,,2,4.6500000
CUST091502,1126.84,2,0,4.6500000,,2,4.6500000
CUST047758,1046.52,2,0,4.6500000,,2,4.6500000
CUST152253,828.00,2,0,4.6500000,,2,4.6500000
CUST035179,978.07,2,0,4.6500000,,2,4.6500000
CUST023177,859.29,2,0,4.6500000,,2,4.6500000
CUST091737,1009.36,2,0,4.6500000,,2,4.6500000
CUST034251,1223.75,2,0,4.6500000,,2,4.6500000
CUST110438,1152.07,2,0,4.6500000,,2,4.6500000
CUST140423,1029.91,2,0,4.6500000,,2,4.6500000
CUST066750,895.66,2,0,4.6500000,,2,4.6500000
CUST033308,1286.75,2,0,4.6500000,,2,4.6500000
CUST195125,913.46,2,0,4.6500000,,2,4.6500000
CUST124875,862.69,2,0,4.6500000,,2,4.6500000
CUST036943,972.72,2,0,4.6500000,,2,4.6500000
CUST052795,899.42,2,0,4.6500000,,2,4.6500000
CUST068133,1007.66,2,0,4.6500000,,2,4.6500000
CUST174070,885.51,2,0,4.6500000,,2,4.6500000
CUST025472,888.15,2,0,4.6500000,,2,4.6500000
CUST039149,817.31,2,0,4.6500000,,2,4.6500000
CUST024286,978.48,2,0,4.6500000,,2,4.6500000
CUST041290,833.19,2,0,4.6500000,,2,4.6500000
CUST001389,956.19,2,0,4.6500000,,2,4.6500000
CUST086333,829.96,2,0,4.6500000,,2,4.6500000
CUST048253,912.99,2,0,4.6500000,,2,4.6500000
CUST021364,995.56,2,0,4.6500000,,2,4.6500000
CUST003642,873.56,2,0,4.6500000,,2,4.6500000
CUST193039,910.47,2,0,4.6500000,,2,4.6500000
CUST158641,934.22,2,0,4.6500000,,2,4.6500000
CUST119374,1042.42,2,0,4.6500000,,2,4.6500000
CUST199111,820.34,2,0,4.6500000,,2,4.6500000
CUST127147,940.52,2,0,4.6500000,,2,4.6500000
CUST184587,868.75,2,0,4.6500000,,2,4.6500000
CUST121920,892.88,2,0,4.6000000,,2,4.6000000
CUST004113,1022.00,2,0,4.6000000,,2,4.6000000
CUST166623,1086.07,2,0,4.6000000,,2,4.6000000
CUST085326,809.53,2,0,4.6000000,,2,4.6000000
CUST090761,865.45,2,0,4.6000000,,2,4.6000000
CUST179639,1081.84,2,0,4.6000000,,2,4.6000000
CUST120529,808.35,2,0,4.6000000,,2,4.6000000
CUST160253,873.70,2,0,4.6000000,,2,4.6000000
CUST043345,945.00,2,0,4.6000000,,2,4.6000000
CUST170657,999.47,2,0,4.6000000,,2,4.6000000
CUST091257,1184.07,2,0,4.6000000,,2,4.6000000
CUST011301,956.43,2,0,4.6000000,,2,4.6000000
CUST113280,835.47,2,0,4.6000000,,2,4.6000000
CUST135511,827.40,2,0,4.6000000,,2,4.6000000
CUST063915,902.84,2,0,4.6000000,,2,4.6000000
CUST008946,846.86,2,0,4.6000000,,2,4.6000000
CUST101056,1100.88,2,0,4.6000000,,2,4.6000000
CUST125628,848.69,2,0,4.6000000,,2,4.6000000
CUST185563,854.28,2,0,4.6000000,,2,4.6000000
CUST029289,1070.84,2,0,4.6000000,,2,4.6000000
CUST185935,1014.83,2,0,4.6000000,,2,4.6000000
CUST039367,812.15,2,0,4.6000000,,2,4.6000000
CUST189796,845.67,2,0,4.6000000,,2,4.6000000
CUST075384,824.26,2,0,4.6000000,,2,4.6000000
CUST105264,1004.73,2,0,4.6000000,,2,4.6000000
CUST175226,812.32,2,0,4.6000000,,2,4.6000000
CUST065802,837.08,2,0,4.6000000,,2,4.6000000
CUST078132,980.30,2,0,4.6000000,,2,4.6000000
CUST194102,986.89,2,0,4.6000000,,2,4.6000000
CUST165642,880.81,2,0,4.6000000,,2,4.6000000
CUST112174,883.50,2,0,4.6000000,,2,4.6000000
CUST118119,1022.56,2,0,4.6000000,,2,4.6000000
CUST044419,812.90,2,0,4.6000000,,2,4.6000000
CUST069393,1095.92,2,0,4.6000000,,2,4.6000000
CUST091960,990.02,2,0,4.6000000,,2,4.6000000
CUST148309,813.05,2,0,4.6000000,,2,4.6000000
CUST187588,817.48,2,0,4.6000000,,2,4.6000000
CUST048735,843.99,2,0,4.6000000,,2,4.6000000
CUST021834,834.07,2,0,4.6000000,,2,4.6000000
CUST160977,1213.01,2,0,4.6000000,,2,4.6000000
CUST002178,930.22,2,0,4.6000000,,2,4.6000000
CUST018936,807.90,2,0,4.6000000,,2,4.6000000
CUST015015,1007.36,2,0,4.6000000,,2,4.6000000
CUST023412,823.19,2,0,4.6000000,,2,4.6000000
CUST033721,811.18,2,0,4.6000000,,2,4.6000000
CUST019468,852.37,2,0,4.6000000,,2,4.6000000
CUST059496,1005.21,2,0,4.6000000,,2,4.6000000
CUST194821,967.13,2,0,4.6000000,,2,4.6000000
CUST087185,841.18,2,0,4.6000000,,2,4.6000000
CUST194214,926.35,2,0,4.6000000,,2,4.6000000
CUST157879,1114.70,2,0,4.6000000,,2,4.6000000
CUST078309,991.54,3,1,4.6000000,,2,4.6000000
CUST118206,913.57,2,0,4.6000000,,2,4.6000000
CUST056613,833.12,2,0,4.6000000,,2,4.6000000
CUST038194,1056.19,2,0,4.6000000,,2,4.6000000
CUST092043,933.68,2,0,4.6000000,,2,4.6000000
CUST017825,896.52,2,0,4.6000000,,2,4.6000000
CUST021786,813.06,2,0,4.6000000,,2,4.6000000
CUST063946,993.68,2,0,4.6000000,,2,4.6000000
CUST159977,1170.88,2,0,4.6000000,,2,4.6000000
CUST093718,1015.31,2,0,4.6000000,,2,4.6000000
CUST122380,880.87,2,0,4.6000000,,2,4.6000000
CUST042195,808.82,2,0,4.6000000,,2,4.6000000
CUST144742,883.48,2,0,4.6000000,,2,4.6000000
CUST182781,1011.55,2,0,4.6000000,,2,4.6000000
CUST018678,849.16,2,0,4.6000000,,2,4.6000000
CUST066498,1033.03,2,0,4.6000000,,2,4.6000000
CUST066111,990.06,2,0,4.6000000,,2,4.6000000
CUST146070,854.10,2,0,4.6000000,,2,4.6000000
CUST084049,841.99,2,0,4.6000000,,2,4.6000000
CUST078507,821.54,2,0,4.6000000,,2,4.6000000
CUST108909,822.93,2,0,4.6000000,,2,4.6000000
CUST049653,959.05,2,0,4.6000000,,2,4.6000000
CUST091511,942.59,2,0,4.6000000,,2,4.6000000
CUST191820,1001.26,3,1,4.6000000,,2,4.6000000
CUST028693,941.21,2,0,4.6000000,,2,4.6000000
CUST104873,859.28,2,0,4.6000000,,2,4.6000000
CUST094797,892.27,2,0,4.6000000,,2,4.6000000
CUST185495,971.71,2,0,4.6000000,,2,4.6000000
CUST009969,971.69,2,0,4.6000000,,2,4.6000000
CUST068271,994.89,2,0,4.6000000,,2,4.6000000
CUST126348,861.26,2,0,4.6000000,,2,4.6000000
CUST101984,907.15,2,0,4.6000000,,2,4.6000000
CUST127245,833.60,2,0,4.6000000,,2,4.6000000
CUST117196,816.02,2,0,4.6000000,,2,4.6000000
CUST191724,874.79,2,0,4.6000000,,2,4.6000000
CUST109916,1265.44,2,0,4.6000000,,2,4.6000000
CUST019529,893.69,2,0,4.6000000,,2,4.6000000
CUST177924,816.14,2,0,4.6000000,,2,4.6000000
CUST170293,888.74,2,0,4.6000000,,2,4.6000000
CUST022525,1008.25,2,0,4.6000000,,2,4.6000000
CUST030641,946.94,2,0,4.6000000,,2,4.6000000
CUST047894,969.71,2,0,4.6000000,,2,4.6000000
CUST101362,1124.89,2,0,4.6000000,,2,4.6000000
CUST129422,863.58,2,0,4.6000000,,2,4.6000000
CUST075636,823.62,2,0,4.6000000,,2,4.6000000
CUST058935,1164.10,2,0,4.6000000,,2,4.6000000
CUST058195,1004.59,2,0,4.6000000,,2,4.6000000
CUST038211,821.23,2,0,4.6000000,,2,4.6000000
CUST144131,957.64,2,0,4.6000000,,2,4.6000000
CUST018924,1161.52,2,0,4.6000000,,2,4.6000000
CUST157087,1123.10,2,0,4.6000000,,2,4.6000000
CUST076490,870.66,2,0,4.6000000,,2,4.6000000
CUST075860,855.51,2,0,4.6000000,,2,4.6000000
CUST119643,889.89,3,1,4.6000000,,2,4.6000000
CUST019404,896.53,2,0,4.6000000,,2,4.6000000
CUST027891,860.34,2,0,4.6000000,,2,4.6000000
CUST057126,848.36,2,0,4.6000000,,2,4.6000000
CUST098155,886.32,2,0,4.6000000,,2,4.6000000
CUST182743,1147.27,2,0,4.6000000,,2,4.6000000
CUST006919,830.50,2,0,4.6000000,,2,4.6000000
CUST014217,889.83,2,0,4.6000000,,2,4.6000000
CUST153054,900.64,3,1,4.6000000,,2,4.6000000
CUST017433,1341.44,2,0,4.6000000,,2,4.6000000
CUST148686,832.08,2,0,4.6000000,,2,4.6000000
CUST089137,1168.17,2,0,4.6000000,,2,4.6000000
CUST037725,822.65,2,0,4.6000000,,2,4.6000000
CUST186514,816.36,2,0,4.5500000,,2,4.5500000
CUST110513,918.69,2,0,4.5500000,,2,4.5500000
CUST113023,858.56,2,0,4.5500000,,2,4.5500000
CUST091639,822.54,2,0,4.5500000,,2,4.5500000
CUST029361,1232.32,2,0,4.5500000,,2,4.5500000
CUST131281,939.24,2,0,4.5500000,,2,4.5500000
CUST086197,1280.97,2,0,4.5500000,,2,4.5500000
CUST170197,1157.39,2,0,4.5500000,,2,4.5500000
CUST010281,1057.81,2,0,4.5500000,,2,4.5500000
CUST118560,1079.29,2,0,4.5500000,,2,4.5500000
CUST106079,966.39,2,0,4.5500000,,2,4.5500000
CUST015201,845.77,2,0,4.5500000,,2,4.5500000
CUST136800,825.29,2,0,4.5500000,,2,4.5500000
CUST034012,850.31,2,0,4.5500000,,2,4.5500000
CUST119413,1068.43,2,0,4.5500000,,2,4.5500000
CUST073831,909.48,2,0,4.5500000,,2,4.5500000
CUST011018,1265.74,2,0,4.5500000,,2,4.5500000
CUST083610,891.68,2,0,4.5500000,,2,4.5500000
CUST084017,1075.38,2,0,4.5500000,,2,4.5500000
CUST097405,987.64,2,0,4.5500000,,2,4.5500000
CUST172047,1047.27,2,0,4.5500000,,2,4.5500000
CUST182019,1194.33,2,0,4.5500000,,2,4.5500000
CUST130499,920.98,2,0,4.5500000,,2,4.5500000
CUST005137,961.17,2,0,4.5500000,,2,4.5500000
CUST103074,1105.60,2,0,4.5500000,,2,4.5500000
CUST035327,899.71,2,0,4.5500000,,2,4.5500000
CUST112746,908.30,2,0,4.5500000,,2,4.5500000
CUST038620,1186.64,2,0,4.5500000,,2,4.5500000
CUST021869,1060.03,2,0,4.5500000,,2,4.5500000
CUST174143,1013.15,2,0,4.5500000,,2,4.5500000
CUST174483,829.19,2,0,4.5500000,,2,4.5500000
CUST062065,1096.29,2,0,4.5500000,,2,4.5500000
CUST181538,960.19,2,0,4.5500000,,2,4.5500000
CUST044064,1105.67,2,0,4.5500000,,2,4.5500000
CUST000088,843.09,2,0,4.5500000,,2,4.5500000
CUST136531,849.88,2,0,4.5500000,,2,4.5500000
CUST072430,1002.62,2,0,4.5500000,,2,4.5500000
CUST048568,927.05,3,1,4.5500000,,2,4.5500000
CUST139444,812.82,2,0,4.5500000,,2,4.5500000
CUST045259,982.46,2,0,4.5500000,,2,4.5500000
CUST042016,973.64,2,0,4.5500000,,2,4.5500000
CUST111451,1176.83,2,0,4.5000000,,2,4.5000000
CUST069408,886.31,2,0,4.5000000,,2,4.5000000
CUST033348,862.28,2,0,4.5000000,,2,4.5000000
CUST198041,1000.47,2,0,4.5000000,,2,4.5000000
CUST050572,815.33,2,0,4.5000000,,2,4.5000000
CUST018705,851.84,2,0,4.5000000,,2,4.5000000
CUST155432,884.87,2,0,4.5000000,,2,4.5000000
CUST184458,1022.57,2,0,4.5000000,,2,4.5000000
CUST060446,1145.90,2,0,4.5000000,,2,4.5000000
CUST054619,1024.71,2,0,4.5000000,,2,4.5000000
CUST195617,958.97,2,0,4.5000000,,2,4.5000000
CUST098842,1002.90,2,0,4.5000000,,2,4.5000000
CUST190605,986.36,2,0,4.5000000,,2,4.5000000
CUST064145,1310.25,2,0,4.5000000,,2,4.5000000
CUST084380,942.94,2,0,4.5000000,,2,4.5000000
CUST061829,988.37,2,0,4.5000000,,2,4.5000000
CUST163156,1199.20,2,0,4.5000000,,2,4.5000000
CUST049897,992.27,2,0,4.5000000,,2,4.5000000
CUST003467,1005.12,2,0,4.5000000,,2,4.5000000
CUST175313,1059.28,2,0,4.5000000,,2,4.5000000
CUST040720,848.97,2,0,4.5000000,,2,4.5000000
CUST099691,1303.02,2,0,4.5000000,,2,4.5000000
CUST014783,1214.79,2,0,4.5000000,,2,4.5000000
CUST035342,971.10,2,0,4.5000000,,2,4.5000000
CUST130588,966.80,2,0,4.5000000,,2,4.5000000
CUST011053,1272.62,2,0,4.5000000,,2,4.5000000
CUST051563,1008.64,2,0,4.5000000,,2,4.5000000
CUST179964,901.79,2,0,4.5000000,,2,4.5000000
CUST123924,821.63,2,0,4.5000000,,2,4.5000000
CUST161665,897.02,2,0,4.5000000,,2,4.5000000
CUST111523,1145.18,2,0,4.5000000,,2,4.5000000
CUST128850,1109.47,2,0,4.5000000,,2,4.5000000
CUST139255,959.90,2,0,4.5000000,,2,4.5000000
CUST124487,836.41,2,0,4.5000000,,2,4.5000000
CUST177663,1033.52,2,0,4.5000000,,2,4.5000000
CUST198616,933.51,2,0,4.5000000,,2,4.5000000
CUST034687,858.76,2,0,4.5000000,,2,4.5000000
CUST103272,838.27,2,0,4.5000000,,2,4.5000000
CUST122501,851.54,2,0,4.5000000,,2,4.5000000
CUST148074,875.94,2,0,4.5000000,,2,4.5000000
CUST135921,1134.29,2,0,4.5000000,,2,4.5000000
CUST101904,830.55,2,0,4.5000000,,2,4.5000000
CUST103441,915.51,2,0,4.5000000,,2,4.5000000
CUST092420,880.07,2,0,4.5000000,,2,4.5000000
CUST113167,1048.00,2,0,4.5000000,,2,4.5000000
CUST056347,1231.34,3,1,4.5000000,,2,4.5000000
