customer_id,signup_date,acquisition_channel
CUST156911,03-05-2025,Organic
CUST156913,13-09-2025,Referral
CUST156914,30-12-2024,Social
CUST156915,09-03-2025,Organic
CUST156917,25-02-2025,Referral
CUST156920,25-03-2025,Organic
CUST156922,17-03-2025,Organic
CUST156923,18-01-2025,Organic
CUST156927,18-03-2025,Organic
CUST156928,26-04-2025,Organic
CUST156930,11-03-2025,Organic
CUST156931,29-05-2025,Paid
CUST156933,20-02-2025,Organic
CUST156936,14-11-2024,Paid
CUST156939,03-02-2025,Organic
CUST156941,21-02-2025,Social
CUST156942,18-04-2025,Organic
CUST156944,24-02-2025,Referral
CUST156945,22-02-2025,Paid
CUST156947,04-02-2025,Paid
CUST156949,29-06-2025,Paid
CUST156951,26-01-2025,Organic
CUST156953,05-01-2025,Paid
CUST156955,02-02-2025,Paid
CUST156956,27-12-2024,Organic
CUST156959,05-01-2025,Organic
CUST156960,18-04-2025,Paid
CUST156961,07-06-2025,Paid
CUST156962,20-04-2025,Organic
CUST156965,30-12-2024,Referral
CUST156966,10-03-2025,Organic
CUST156969,14-01-2025,Organic
CUST156970,07-06-2025,Paid
CUST156971,12-03-2025,Social
CUST156972,12-07-2025,Paid
CUST156974,02-02-2025,Social
CUST156975,23-11-2024,Organic
CUST156976,26-03-2025,Organic
CUST156979,16-03-2025,Paid
CUST156980,17-04-2025,Referral
CUST156982,20-11-2024,Organic
CUST156983,27-12-2024,Paid
CUST156987,28-01-2025,Social
CUST156988,06-12-2024,Referral
CUST156992,16-05-2025,Organic
CUST156994,31-12-2024,Organic
CUST157000,15-12-2024,Organic
CUST157001,30-05-2025,Social
CUST157003,27-01-2025,Organic
CUST157007,23-04-2025,Social
CUST157008,15-12-2024,Referral
CUST157012,05-12-2024,Paid
CUST157013,10-07-2025,Paid
CUST157014,13-06-2025,Social
CUST157018,29-01-2025,Organic
CUST157019,01-07-2025,Paid
CUST157024,02-02-2025,Organic
CUST157025,07-03-2025,Organic
CUST157026,08-01-2025,Referral
CUST157030,28-01-2025,Organic
CUST157031,11-11-2024,Paid
CUST157033,23-07-2025,Social
CUST157039,06-03-2025,Organic
CUST157042,24-09-2025,Organic
CUST157043,10-04-2025,Organic
CUST157044,12-05-2025,Organic
CUST157045,25-05-2025,Organic
CUST157047,27-01-2025,Organic
CUST157048,02-02-2025,Organic
CUST157049,05-02-2025,Organic
CUST157051,24-11-2024,Organic
CUST157052,15-05-2025,Organic
CUST157053,01-09-2025,Referral
CUST157058,31-01-2025,Organic
CUST157060,22-01-2025,Organic
CUST157061,10-02-2025,Referral
CUST157062,01-08-2025,Social
CUST157063,09-07-2025,Organic
CUST157064,12-01-2025,Organic
CUST157065,02-03-2025,Referral
CUST157066,16-04-2025,Organic
CUST157067,21-11-2024,Paid
CUST157068,27-05-2025,Referral
CUST157072,15-05-2025,Paid
CUST157074,19-02-2025,Referral
CUST157075,19-02-2025,Paid
CUST157077,17-03-2025,Referral
CUST157078,20-05-2025,Organic
CUST157079,06-03-2025,Organic
CUST157081,18-01-2025,Referral
CUST157083,30-06-2025,Paid
CUST157084,25-01-2025,Paid
CUST157085,01-04-2025,Social
CUST157086,11-03-2025,Paid
CUST157087,22-01-2025,Social
CUST157092,22-01-2025,Organic
CUST157093,22-03-2025,Organic
CUST157094,17-01-2025,Referral
CUST157096,01-04-2025,Organic
CUST157097,08-04-2025,Organic
CUST157098,07-02-2025,Paid
CUST157103,18-01-2025,Organic
CUST157108,01-01-2025,Organic
CUST157110,06-11-2024,Organic
CUST157111,29-12-2024,Organic
CUST157112,27-12-2024,Organic
CUST157114,10-04-2025,Paid
CUST157117,20-05-2025,Paid
CUST157118,05-02-2025,Organic
CUST157121,23-05-2025,Organic
CUST157122,04-03-2025,Organic
CUST157123,24-03-2025,Referral
CUST157125,03-07-2025,Paid
CUST157128,21-07-2025,Paid
CUST157130,13-07-2025,Organic
CUST157133,12-07-2025,Social
CUST157134,22-02-2025,Referral
CUST157135,30-12-2024,Social
CUST157137,03-06-2025,Paid
CUST157143,22-05-2025,Paid
CUST157144,22-01-2025,Organic
CUST157145,14-03-2025,Organic
CUST157146,31-01-2025,Referral
CUST157147,26-02-2025,Organic
CUST157151,02-04-2025,Organic
CUST157152,04-11-2024,Organic
CUST157154,27-02-2025,Paid
CUST157157,28-11-2024,Social
CUST157159,14-03-2025,Organic
CUST157162,09-12-2024,Organic
CUST157163,15-04-2025,Referral
CUST157164,06-03-2025,Paid
CUST157166,04-04-2025,Organic
CUST157167,28-11-2024,Paid
CUST157168,09-01-2025,Organic
CUST157174,09-04-2025,Organic
CUST157175,04-03-2025,Referral
CUST157176,25-05-2025,Organic
CUST157177,30-01-2025,Organic
CUST157179,12-01-2025,Paid
CUST157180,19-01-2025,Organic
CUST157188,04-03-2025,Social
CUST157190,26-06-2025,Organic
CUST157191,04-12-2024,Organic
CUST157195,09-04-2025,Organic
CUST157196,22-01-2025,Social
CUST157199,17-03-2025,Paid
CUST157200,30-12-2024,Organic
CUST157201,14-02-2025,Organic
CUST157204,13-02-2025,Social
CUST157205,07-01-2025,Organic
CUST157207,20-12-2024,Organic
CUST157208,11-07-2025,Social
CUST157210,08-04-2025,Organic
CUST157214,19-01-2025,Social
CUST157215,13-05-2025,Organic
CUST157216,28-03-2025,Social
CUST157217,18-11-2024,Referral
CUST157219,10-08-2025,Paid
CUST157221,27-02-2025,Referral
CUST157222,13-03-2025,Organic
CUST157223,21-01-2025,Organic
CUST157224,19-01-2025,Organic
CUST157225,30-12-2024,Organic
CUST157229,12-12-2024,Organic
CUST157233,29-12-2024,Organic
CUST157234,19-01-2025,Referral
CUST157235,15-04-2025,Paid
CUST157237,06-04-2025,Paid
CUST157238,11-01-2025,Organic
CUST157239,09-04-2025,Paid
CUST157240,25-11-2024,Organic
CUST157245,04-02-2025,Organic
CUST157246,10-04-2025,Paid
CUST157247,20-06-2025,Paid
CUST157248,20-02-2025,Paid
CUST157252,21-06-2025,Social
CUST157253,11-06-2025,Social
CUST157254,31-01-2025,Paid
CUST157256,22-01-2025,Organic
CUST157257,27-04-2025,Organic
CUST157258,14-01-2025,Organic
CUST157259,05-02-2025,Paid
CUST157260,23-12-2024,Organic
CUST157262,29-03-2025,Paid
CUST157263,28-01-2025,Organic
CUST157264,24-01-2025,Paid
CUST157265,15-02-2025,Organic
CUST157266,19-11-2024,Organic
CUST157271,06-02-2025,Organic
CUST157272,13-05-2025,Paid
CUST157274,16-09-2025,Organic
CUST157276,06-03-2025,Paid
CUST157277,05-01-2025,Organic
CUST157278,15-08-2025,Paid
CUST157280,16-04-2025,Paid
CUST157281,04-02-2025,Organic
CUST157282,15-03-2025,Social
CUST157283,19-05-2025,Organic
CUST157284,23-11-2024,Organic
CUST157287,25-01-2025,Organic
CUST157288,07-11-2024,Referral
CUST157289,16-12-2024,Organic
CUST157291,10-04-2025,Social
CUST157292,22-03-2025,Social
CUST157293,29-07-2025,Social
CUST157294,03-02-2025,Referral
CUST157296,19-02-2025,Organic
CUST157298,22-12-2024,Organic
CUST157300,24-03-2025,Referral
CUST157301,21-04-2025,Organic
CUST157302,11-05-2025,Organic
CUST157304,07-12-2024,Paid
CUST157306,05-01-2025,Paid
CUST157307,27-04-2025,Referral
CUST157315,02-03-2025,Organic
CUST157316,13-01-2025,Organic
CUST157317,09-05-2025,Paid
CUST157319,26-02-2025,Organic
CUST157320,24-04-2025,Organic
CUST157323,22-12-2024,Organic
CUST157324,20-01-2025,Referral
CUST157325,30-12-2024,Organic
CUST157328,06-03-2025,Paid
CUST157330,04-04-2025,Referral
CUST157331,25-05-2025,Referral
CUST157332,09-01-2025,Organic
CUST157333,07-01-2025,Organic
CUST157336,14-11-2024,Organic
CUST157337,14-01-2025,Paid
CUST157338,25-03-2025,Paid
CUST157340,15-02-2025,Organic
CUST157342,08-05-2025,Referral
CUST157345,30-11-2024,Paid
CUST157346,19-11-2024,Organic
CUST157347,02-02-2025,Organic
CUST157348,13-02-2025,Organic
CUST157349,20-02-2025,Organic
CUST157350,06-03-2025,Social
CUST157351,11-12-2024,Referral
CUST157353,02-03-2025,Paid
CUST157354,25-01-2025,Organic
CUST157355,10-02-2025,Social
CUST157359,26-01-2025,Organic
CUST157360,26-05-2025,Referral
CUST157363,22-05-2025,Paid
CUST157364,17-08-2025,Paid
CUST157365,23-03-2025,Organic
CUST157368,28-03-2025,Paid
CUST157369,27-04-2025,Paid
CUST157373,13-12-2024,Organic
CUST157374,10-02-2025,Organic
CUST157375,16-01-2025,Organic
CUST157376,27-12-2024,Organic
CUST157379,24-01-2025,Organic
CUST157380,05-03-2025,Referral
CUST157382,02-04-2025,Social
CUST157384,03-02-2025,Organic
CUST157385,26-03-2025,Paid
CUST157386,22-05-2025,Referral
CUST157387,01-03-2025,Social
CUST157388,17-01-2025,Organic
CUST157389,08-03-2025,Social
CUST157390,01-02-2025,Organic
CUST157391,17-06-2025,Organic
CUST157392,04-07-2025,Organic
CUST157393,05-08-2025,Organic
CUST157396,11-02-2025,Paid
CUST157397,13-01-2025,Organic
CUST157398,02-02-2025,Paid
CUST157399,08-02-2025,Paid
CUST157400,18-04-2025,Social
CUST157401,13-03-2025,Paid
CUST157404,08-06-2025,Referral
CUST157406,21-08-2025,Paid
CUST157408,28-03-2025,Organic
CUST157411,07-01-2025,Paid
CUST157412,21-12-2024,Organic
CUST157413,21-02-2025,Organic
CUST157414,22-06-2025,Referral
CUST157417,04-01-2025,Paid
CUST157421,26-02-2025,Referral
CUST157422,19-12-2024,Referral
CUST157424,19-11-2024,Paid
CUST157426,09-01-2025,Organic
CUST157427,30-08-2025,Organic
CUST157428,31-12-2024,Referral
CUST157429,10-02-2025,Organic
CUST157435,03-02-2025,Organic
CUST157436,14-02-2025,Organic
CUST157439,17-09-2025,Paid
CUST157441,01-06-2025,Organic
CUST157442,05-04-2025,Organic
CUST157443,11-08-2025,Organic
CUST157446,22-11-2024,Paid
CUST157447,21-12-2024,Organic
CUST157452,01-08-2025,Paid
CUST157453,24-01-2025,Organic
CUST157455,11-01-2025,Organic
CUST157456,10-02-2025,Social
CUST157457,16-11-2024,Organic
CUST157458,08-03-2025,Organic
CUST157460,18-09-2025,Paid
CUST157462,25-04-2025,Organic
CUST157463,04-02-2025,Organic
CUST157464,31-03-2025,Paid
CUST157465,07-01-2025,Organic
CUST157467,23-07-2025,Paid
CUST157468,23-01-2025,Paid
CUST157469,04-01-2025,Organic
CUST157470,21-04-2025,Paid
CUST157471,31-01-2025,Organic
CUST157474,28-04-2025,Organic
CUST157475,11-01-2025,Paid
CUST157476,28-01-2025,Organic
CUST157480,15-05-2025,Organic
CUST157482,06-08-2025,Organic
CUST157483,14-02-2025,Paid
CUST157484,20-12-2024,Organic
CUST157485,30-12-2024,Paid
CUST157487,09-01-2025,Organic
CUST157488,22-12-2024,Organic
CUST157489,14-11-2024,Organic
CUST157490,01-01-2025,Organic
CUST157491,05-04-2025,Referral
CUST157493,18-12-2024,Organic
CUST157494,21-01-2025,Organic
CUST157495,07-12-2024,Organic
CUST157496,01-05-2025,Organic
CUST157497,14-05-2025,Referral
CUST157498,07-05-2025,Organic
CUST157500,30-03-2025,Organic
CUST157501,03-04-2025,Organic
CUST157502,26-02-2025,Paid
CUST157503,02-07-2025,Paid
CUST157505,11-03-2025,Social
CUST157507,19-05-2025,Organic
CUST157508,16-04-2025,Organic
CUST157509,10-11-2024,Referral
CUST157511,27-05-2025,Social
CUST157513,19-04-2025,Referral
CUST157515,23-12-2024,Organic
CUST157516,20-02-2025,Organic
CUST157517,11-01-2025,Paid
CUST157520,29-04-2025,Organic
CUST157524,01-06-2025,Organic
CUST157525,29-12-2024,Organic
CUST157526,10-12-2024,Social
CUST157528,25-01-2025,Organic
CUST157530,05-02-2025,Organic
CUST157531,02-01-2025,Organic
CUST157532,23-01-2025,Paid
CUST157534,24-12-2024,Paid
CUST157535,25-01-2025,Paid
CUST157536,28-01-2025,Organic
CUST157537,22-01-2025,Paid
CUST157539,11-06-2025,Referral
CUST157541,08-01-2025,Organic
CUST157543,05-03-2025,Organic
CUST157545,16-12-2024,Organic
CUST157547,14-03-2025,Organic
CUST157548,19-02-2025,Organic
CUST157551,01-02-2025,Organic
CUST157552,28-06-2025,Paid
CUST157553,18-12-2024,Organic
CUST157563,03-04-2025,Organic
CUST157564,07-04-2025,Paid
CUST157567,31-07-2025,Organic
CUST157568,15-01-2025,Referral
CUST157570,23-02-2025,Paid
CUST157575,10-02-2025,Referral
CUST157578,13-03-2025,Referral
CUST157583,08-06-2025,Paid
CUST157586,08-03-2025,Organic
CUST157587,26-02-2025,Organic
CUST157588,16-07-2025,Paid
CUST157589,29-04-2025,Organic
CUST157594,28-01-2025,Social
CUST157595,24-06-2025,Organic
CUST157596,01-05-2025,Social
CUST157597,09-01-2025,Organic
CUST157598,24-04-2025,Organic
CUST157602,24-05-2025,Paid
CUST157606,22-11-2024,Organic
CUST157608,02-01-2025,Referral
CUST157611,11-01-2025,Organic
CUST157612,14-06-2025,Paid
CUST157614,04-03-2025,Referral
CUST157616,14-03-2025,Social
CUST157617,22-03-2025,Referral
CUST157620,24-12-2024,Organic
CUST157621,30-03-2025,Paid
CUST157622,02-06-2025,Social
CUST157623,12-02-2025,Organic
CUST157625,09-02-2025,Social
CUST157627,14-06-2025,Paid
CUST157628,23-04-2025,Social
CUST157632,17-04-2025,Organic
CUST157634,08-01-2025,Organic
CUST157638,03-06-2025,Social
CUST157641,18-07-2025,Social
CUST157642,25-04-2025,Social
CUST157643,31-07-2025,Paid
CUST157644,04-05-2025,Paid
CUST157646,18-06-2025,Organic
CUST157647,21-03-2025,Paid
CUST157648,03-01-2025,Organic
CUST157651,24-01-2025,Organic
CUST157652,19-02-2025,Social
CUST157653,21-03-2025,Organic
CUST157657,19-08-2025,Paid
CUST157658,17-05-2025,Organic
CUST157659,31-01-2025,Organic
CUST157661,14-01-2025,Organic
CUST157664,16-12-2024,Paid
CUST157666,15-07-2025,Social
CUST157667,27-01-2025,Organic
CUST157668,30-12-2024,Paid
CUST157669,31-01-2025,Organic
CUST157670,01-04-2025,Referral
CUST157672,01-01-2025,Organic
CUST157673,12-12-2024,Paid
CUST157674,28-03-2025,Referral
CUST157675,15-01-2025,Referral
CUST157677,08-04-2025,Social
CUST157681,15-02-2025,Organic
CUST157682,12-02-2025,Organic
CUST157684,25-04-2025,Paid
CUST157687,01-01-2025,Organic
CUST157690,18-01-2025,Paid
CUST157692,22-07-2025,Social
CUST157694,11-01-2025,Organic
CUST157695,20-07-2025,Social
CUST157699,04-03-2025,Organic
CUST157701,02-01-2025,Organic
CUST157703,20-12-2024,Paid
CUST157708,19-05-2025,Organic
CUST157709,25-12-2024,Paid
CUST157710,06-04-2025,Organic
CUST157711,07-02-2025,Organic
CUST157714,13-01-2025,Organic
CUST157718,25-04-2025,Paid
CUST157722,14-12-2024,Organic
CUST157724,04-03-2025,Paid
CUST157726,07-06-2025,Social
CUST157727,27-06-2025,Organic
CUST157728,10-07-2025,Social
CUST157730,27-08-2025,Paid
CUST157731,05-05-2025,Organic
CUST157732,09-01-2025,Paid
CUST157733,15-02-2025,Organic
CUST157734,04-01-2025,Social
CUST157735,10-07-2025,Social
CUST157736,17-12-2024,Paid
CUST157739,26-03-2025,Organic
CUST157745,06-01-2025,Organic
CUST157746,18-03-2025,Organic
CUST157747,20-11-2024,Social
CUST157749,17-11-2024,Organic
CUST157751,24-02-2025,Organic
CUST157752,27-03-2025,Organic
CUST157755,20-11-2024,Organic
CUST157756,02-05-2025,Organic
CUST157757,11-07-2025,Paid
CUST157758,22-02-2025,Organic
CUST157762,22-01-2025,Organic
CUST157763,29-03-2025,Paid
CUST157764,17-04-2025,Organic
CUST157767,14-12-2024,Organic
CUST157768,19-11-2024,Organic
CUST157769,29-12-2024,Organic
CUST157772,28-01-2025,Paid
CUST157773,01-07-2025,Paid
CUST157774,01-04-2025,Referral
CUST157775,02-04-2025,Referral
CUST157776,14-06-2025,Paid
CUST157777,16-12-2024,Referral
CUST157779,22-12-2024,Paid
CUST157781,02-04-2025,Organic
CUST157783,15-03-2025,Organic
CUST157784,07-02-2025,Organic
CUST157786,25-02-2025,Organic
CUST157787,21-06-2025,Paid
CUST157791,12-01-2025,Paid
CUST157792,15-04-2025,Organic
CUST157793,09-02-2025,Organic
CUST157795,18-02-2025,Organic
CUST157798,30-11-2024,Organic
CUST157800,23-06-2025,Organic
CUST157801,24-01-2025,Organic
CUST157802,19-07-2025,Paid
CUST157803,12-12-2024,Organic
CUST157804,05-02-2025,Organic
CUST157805,18-12-2024,Paid
CUST157807,26-11-2024,Organic
CUST157808,11-01-2025,Organic
CUST157811,21-12-2024,Organic
CUST157813,14-05-2025,Organic
CUST157817,15-03-2025,Paid
CUST157819,13-01-2025,Paid
CUST157820,17-12-2024,Organic
CUST157821,01-09-2025,Organic
CUST157822,15-12-2024,Organic
CUST157824,24-01-2025,Organic
CUST157826,24-02-2025,Organic
CUST157829,03-02-2025,Paid
CUST157834,07-02-2025,Organic
CUST157835,13-02-2025,Paid
CUST157838,22-11-2024,Referral
CUST157842,06-04-2025,Referral
CUST157844,04-11-2024,Organic
CUST157845,19-01-2025,Social
CUST157847,07-05-2025,Organic
CUST157848,26-08-2025,Paid
CUST157849,07-01-2025,Organic
CUST157855,24-07-2025,Paid
CUST157858,06-01-2025,Paid
CUST157860,23-01-2025,Paid
CUST157861,15-12-2024,Referral
CUST157862,20-12-2024,Organic
CUST157864,28-01-2025,Organic
CUST157865,18-03-2025,Paid
CUST157867,01-02-2025,Paid
CUST157868,20-12-2024,Organic
CUST157870,20-12-2024,Organic
CUST157871,07-01-2025,Referral
CUST157872,16-07-2025,Organic
CUST157874,30-05-2025,Organic
CUST157875,27-02-2025,Social
CUST157876,04-03-2025,Organic
CUST157879,25-01-2025,Organic
CUST157883,22-04-2025,Organic
CUST157885,18-04-2025,Organic
CUST157887,23-12-2024,Organic
CUST157889,26-05-2025,Organic
CUST157891,08-01-2025,Referral
CUST157895,25-05-2025,Social
CUST157896,26-01-2025,Referral
CUST157898,02-07-2025,Referral
CUST157902,03-12-2024,Organic
CUST157905,03-09-2025,Social
CUST157906,13-01-2025,Organic
CUST157909,10-04-2025,Organic
CUST157910,12-02-2025,Paid
CUST157913,05-02-2025,Paid
CUST157914,12-11-2024,Social
CUST157916,18-03-2025,Organic
CUST157919,06-02-2025,Social
CUST157921,05-03-2025,Organic
CUST157922,03-02-2025,Organic
CUST157924,02-04-2025,Organic
CUST157930,03-01-2025,Social
CUST157931,21-12-2024,Paid
CUST157932,16-04-2025,Organic
CUST157933,14-01-2025,Organic
CUST157934,15-11-2024,Social
CUST157935,12-04-2025,Organic
CUST157936,27-01-2025,Organic
CUST157937,26-01-2025,Paid
CUST157938,01-02-2025,Organic
CUST157941,12-02-2025,Organic
CUST157942,20-02-2025,Organic
CUST157951,14-12-2024,Organic
CUST157952,12-03-2025,Organic
CUST157953,17-02-2025,Social
CUST157954,24-05-2025,Referral
CUST157955,11-05-2025,Social
CUST157957,26-05-2025,Organic
CUST157958,27-12-2024,Organic
CUST157960,13-06-2025,Organic
CUST157962,21-02-2025,Referral
CUST157968,26-02-2025,Social
CUST157969,07-06-2025,Organic
CUST157970,17-03-2025,Paid
CUST157972,21-07-2025,Referral
CUST157974,29-08-2025,Organic
CUST157975,08-03-2025,Organic
CUST157977,12-04-2025,Organic
CUST157980,15-05-2025,Referral
CUST157983,06-01-2025,Organic
CUST157986,21-12-2024,Paid
CUST157987,10-01-2025,Paid
CUST157990,06-01-2025,Organic
CUST157991,23-01-2025,Organic
CUST157993,28-03-2025,Organic
CUST157995,22-12-2024,Organic
CUST157996,14-12-2024,Organic
CUST157998,11-03-2025,Social
CUST158000,16-03-2025,Organic
CUST158001,25-05-2025,Referral
CUST158002,02-01-2025,Organic
CUST158003,05-09-2025,Social
CUST158004,01-04-2025,Social
CUST158006,19-07-2025,Organic
CUST158008,10-01-2025,Organic
CUST158010,12-01-2025,Organic
CUST158012,10-02-2025,Paid
CUST158014,29-01-2025,Paid
CUST158018,04-05-2025,Social
CUST158019,21-01-2025,Organic
CUST158023,11-01-2025,Organic
CUST158024,25-02-2025,Organic
CUST158025,08-02-2025,Organic
CUST158027,19-11-2024,Organic
CUST158028,07-12-2024,Paid
CUST158030,09-03-2025,Organic
CUST158031,27-07-2025,Paid
CUST158032,24-11-2024,Paid
CUST158033,19-12-2024,Paid
CUST158034,05-05-2025,Organic
CUST158035,12-02-2025,Referral
CUST158036,16-08-2025,Social
CUST158041,10-01-2025,Paid
CUST158042,27-11-2024,Organic
CUST158045,01-02-2025,Organic
CUST158047,20-04-2025,Organic
CUST158049,30-01-2025,Organic
CUST158050,09-03-2025,Organic
CUST158051,26-07-2025,Social
CUST158053,19-01-2025,Organic
CUST158054,23-02-2025,Paid
CUST158056,21-02-2025,Paid
CUST158057,30-03-2025,Social
CUST158059,17-03-2025,Referral
CUST158061,21-01-2025,Paid
CUST158062,16-04-2025,Paid
CUST158063,03-03-2025,Paid
CUST158064,22-04-2025,Organic
CUST158066,19-01-2025,Organic
CUST158068,03-03-2025,Social
CUST158069,03-01-2025,Organic
CUST158070,18-12-2024,Organic
CUST158071,30-04-2025,Paid
CUST158073,06-02-2025,Organic
CUST158074,16-02-2025,Organic
CUST158075,29-12-2024,Organic
CUST158076,20-11-2024,Organic
CUST158080,01-02-2025,Organic
CUST158081,29-06-2025,Organic
CUST158082,06-03-2025,Paid
CUST158083,19-02-2025,Organic
CUST158084,25-02-2025,Organic
CUST158085,02-05-2025,Organic
CUST158086,20-03-2025,Organic
CUST158087,24-09-2025,Social
CUST158088,04-03-2025,Paid
CUST158089,21-04-2025,Paid
CUST158091,27-07-2025,Social
CUST158093,03-06-2025,Social
CUST158095,30-12-2024,Social
CUST158098,07-01-2025,Paid
CUST158102,19-12-2024,Organic
CUST158103,15-11-2024,Referral
CUST158105,24-12-2024,Referral
CUST158107,04-02-2025,Organic
CUST158109,16-02-2025,Paid
CUST158111,05-12-2024,Organic
CUST158112,22-07-2025,Social
CUST158113,08-03-2025,Social
CUST158114,02-07-2025,Paid
CUST158115,19-06-2025,Paid
CUST158116,03-01-2025,Organic
CUST158117,31-03-2025,Referral
CUST158118,08-08-2025,Paid
CUST158120,08-12-2024,Paid
CUST158121,19-01-2025,Organic
CUST158124,26-02-2025,Social
CUST158125,02-05-2025,Organic
CUST158127,29-11-2024,Organic
CUST158128,22-04-2025,Organic
CUST158129,27-07-2025,Organic
CUST158130,05-01-2025,Organic
CUST158131,08-01-2025,Paid
CUST158133,28-11-2024,Organic
CUST158134,23-12-2024,Organic
CUST158136,26-02-2025,Organic
CUST158137,04-04-2025,Paid
CUST158138,22-12-2024,Organic
CUST158140,14-04-2025,Organic
CUST158141,24-03-2025,Paid
CUST158142,28-01-2025,Organic
CUST158145,04-01-2025,Organic
CUST158149,29-01-2025,Social
CUST158150,09-02-2025,Paid
CUST158151,04-12-2024,Paid
CUST158154,08-03-2025,Organic
CUST158155,08-07-2025,Social
CUST158158,26-01-2025,Paid
CUST158159,07-05-2025,Paid
CUST158160,11-02-2025,Referral
CUST158164,27-11-2024,Organic
CUST158165,25-12-2024,Organic
CUST158166,13-02-2025,Social
CUST158170,14-04-2025,Referral
CUST158171,26-03-2025,Organic
CUST158173,11-02-2025,Organic
CUST158175,09-03-2025,Organic
CUST158177,28-02-2025,Referral
CUST158178,29-12-2024,Referral
CUST158179,16-12-2024,Organic
CUST158180,11-02-2025,Organic
CUST158183,25-04-2025,Organic
CUST158184,19-02-2025,Organic
CUST158185,19-01-2025,Referral
CUST158189,04-04-2025,Organic
CUST158190,22-02-2025,Organic
CUST158191,24-04-2025,Organic
CUST158192,02-01-2025,Social
CUST158195,25-03-2025,Organic
CUST158197,07-01-2025,Organic
CUST158202,15-12-2024,Organic
CUST158204,24-03-2025,Organic
CUST158205,22-12-2024,Organic
CUST158206,17-01-2025,Paid
CUST158207,27-02-2025,Social
CUST158208,15-03-2025,Organic
CUST158212,12-04-2025,Organic
CUST158213,15-12-2024,Organic
CUST158214,15-11-2024,Organic
CUST158215,20-12-2024,Paid
CUST158216,12-02-2025,Referral
CUST158217,07-03-2025,Organic
CUST158219,08-11-2024,Paid
CUST158221,09-01-2025,Organic
CUST158222,23-05-2025,Referral
CUST158224,28-06-2025,Organic
CUST158225,26-02-2025,Organic
CUST158226,24-06-2025,Organic
CUST158227,20-01-2025,Organic
CUST158229,26-12-2024,Referral
CUST158230,12-07-2025,Paid
CUST158232,06-03-2025,Organic
CUST158233,18-02-2025,Organic
CUST158234,01-09-2025,Paid
CUST158238,02-04-2025,Organic
CUST158239,12-12-2024,Organic
CUST158242,20-07-2025,Organic
CUST158246,24-02-2025,Organic
CUST158248,02-04-2025,Paid
CUST158249,12-08-2025,Paid
CUST158251,22-05-2025,Organic
CUST158252,04-03-2025,Referral
CUST158254,29-12-2024,Referral
CUST158255,13-01-2025,Referral
CUST158258,10-05-2025,Organic
CUST158261,16-03-2025,Organic
CUST158262,07-12-2024,Referral
CUST158263,01-01-2025,Organic
CUST158264,18-11-2024,Organic
CUST158265,14-01-2025,Paid
CUST158266,05-04-2025,Organic
CUST158268,26-12-2024,Organic
CUST158271,01-03-2025,Paid
CUST158276,20-12-2024,Organic
CUST158277,20-05-2025,Organic
CUST158278,13-01-2025,Referral
CUST158279,10-11-2024,Social
CUST158280,20-04-2025,Organic
CUST158281,26-03-2025,Social
CUST158283,14-12-2024,Referral
CUST158284,15-12-2024,Organic
CUST158285,14-01-2025,Organic
CUST158287,17-02-2025,Organic
CUST158288,23-03-2025,Organic
CUST158291,22-04-2025,Referral
CUST158295,20-04-2025,Social
CUST158296,16-02-2025,Organic
CUST158298,04-01-2025,Social
CUST158299,11-05-2025,Referral
CUST158300,23-02-2025,Organic
CUST158303,08-12-2024,Paid
CUST158304,15-04-2025,Social
CUST158306,03-01-2025,Organic
CUST158310,13-02-2025,Organic
CUST158311,04-01-2025,Organic
CUST158313,28-12-2024,Organic
CUST158314,31-12-2024,Organic
CUST158316,26-01-2025,Organic
CUST158320,06-12-2024,Paid
CUST158323,29-12-2024,Organic
CUST158326,03-02-2025,Organic
CUST158327,15-11-2024,Organic
CUST158328,12-03-2025,Paid
CUST158330,02-06-2025,Paid
CUST158331,13-12-2024,Organic
CUST158332,26-02-2025,Organic
CUST158334,21-08-2025,Organic
CUST158336,29-06-2025,Organic
CUST158337,17-02-2025,Paid
CUST158339,07-02-2025,Paid
CUST158341,20-04-2025,Organic
CUST158342,16-01-2025,Organic
CUST158348,08-09-2025,Paid
CUST158349,26-04-2025,Organic
CUST158350,23-12-2024,Organic
CUST158351,22-03-2025,Organic
CUST158352,01-03-2025,Organic
CUST158353,09-04-2025,Paid
CUST158357,04-01-2025,Organic
CUST158358,09-02-2025,Organic
CUST158359,30-07-2025,Organic
CUST158360,28-04-2025,Organic
CUST158363,18-02-2025,Organic
CUST158364,12-04-2025,Organic
CUST158365,31-12-2024,Social
CUST158367,22-02-2025,Organic
CUST158372,28-03-2025,Paid
CUST158375,03-03-2025,Organic
CUST158377,14-01-2025,Organic
CUST158378,14-03-2025,Organic
CUST158379,05-12-2024,Organic
CUST158383,20-02-2025,Social
CUST158384,02-04-2025,Social
CUST158388,25-12-2024,Organic
CUST158391,21-03-2025,Organic
CUST158394,15-02-2025,Referral
CUST158399,18-03-2025,Organic
CUST158402,28-02-2025,Organic
CUST158405,25-03-2025,Organic
CUST158407,21-11-2024,Organic
CUST158410,12-08-2025,Social
CUST158411,23-03-2025,Paid
CUST158412,28-03-2025,Organic
CUST158415,09-06-2025,Organic
CUST158416,17-03-2025,Social
CUST158417,07-12-2024,Organic
CUST158418,23-07-2025,Paid
CUST158419,13-04-2025,Paid
